#Scan#	Adduct	CAS_Number	Charge	Compound_Name	Compound_Source	Data_Collector	ExactMass	FileScanUniqueID	INCHI	INCHI_AUX	Instrument	IonMode	Ion_Source	LibMZ	LibraryName	LibraryQualityString	Library_Class	MQScore	MZErrorPPM	MassDiff	NumberHits	Organism	PI	Precursor_MZ	Pubmed_ID	RT_Query	SharedPeaks	Smiles	SpecCharge	SpecMZ	SpectrumFile	SpectrumID	TIC_Query	UpdateWorkflowName	tags	internalFilename
1344	M+H-C5H10	471056	1	Zerumbone	Isolated	NIST	0.0	spectra/specs_ms.mgf1344	InChI=1S/C15H22O/c1-12-6-5-7-13(2)14(16)9-11-15(3,4)10-8-12/h7-9,11H,5-6,10H2,1-4H3/b11-9-,12-8-,13-7-	N/A	HCD	Positive	ESI	149.096	lib-00034.mgf	Bronze	3	0.947933	0.716394	0.000106812	1	NIST17	NIST	149.096	N/A	0	7	CC1=CCC(C=CC(=O)C(=CCC1)C)(C)C	1	149.096	specs_ms.mgf	CCMSLIB00003546985	1.041e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
644	M-H2O+H	n/a	1	NCGC00385962-01_C16H24O3_	isolated	lfnothias	264.173	spectra/specs_ms.mgf644	InChI=1S/C16H24O3/c1-14-10-7-5-3-2-4-6-8-11-15(17)12-9-13-16(18)19-14/h2-3,5,7,9,13-15,17H,4,6,8,10-12H2,1H3/b3-2-,7-5+,13-9+	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	247.169	lib-00002.mgf	Gold	1	0.947643	11.3591	0.00280762	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	247.169	n/a	0	9	CC1C\C=C\C=C/CCCCC(O)C\C=C\C(=O)O1	1	247.166	specs_ms.mgf	CCMSLIB00000854835	4.1329e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
152	M-H2O+H	n/a	1	NCGC00347704-02_C24H32O7_2H-Oxireno[1,10a]phenanthro[3,2-b]furan-10(11bH)-one, 5,7-bis(acetyloxy)-3,3a,4,5,6,7,7a,7b,8,8a-decahydro-4,4,7a,11-tetramethyl-, (1aS,3aR,5S,7S,7aR,7bS,8aR,11bR)-	isolated	lfnothias	432.215	spectra/specs_ms.mgf152	InChI=1S/C24H32O7/c1-11-19-14(30-21(11)27)9-16-23(6)15(7-8-24(16)20(19)31-24)22(4,5)17(28-12(2)25)10-18(23)29-13(3)26/h14-18,20H,7-10H2,1-6H3/t14-,15-,16+,17+,18+,20-,23-,24+/m1/s1	N/A	Maxis II HD Q-TOF Bruker	positive	LC-ESI	415.211	lib-00002.mgf	Gold	1	0.946942	0.514493	0.000213623	1	GNPS-NIH-NATURALPRODUCTSLIBRARY_ROUND2_POSITIVE	Jadhav/Dorrestein	415.211	n/a	0	6	CC(=O)O[C@H]1C[C@H](OC(C)=O)[C@]2(C)[C@H](CC[C@@]34O[C@@H]3C/5=C(C)/C(=O)O[C@@H]5C[C@@H]24)C1(C)C	1	415.211	specs_ms.mgf	CCMSLIB00000853048	7.462e+07	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
5166	M+H-C16H28O3	32208450	1	Ursolic acid methyl ester	Isolated	NIST	0.0	spectra/specs_ms.mgf5166	InChI=1S/C31H50O3/c1-19-11-16-31(26(33)34-8)18-17-29(6)21(25(31)20(19)2)9-10-23-28(5)14-13-24(32)27(3,4)22(28)12-15-30(23,29)7/h9,19-20,22-25,32H,10-18H2,1-8H3/t19-,20+,22+,23-,24+,25+,28+,29-,30-,31+/m1/s1	N/A	HCD	Positive	ESI	203.179	lib-00034.mgf	Bronze	3	0.94684	0.976301	0.000198364	1	NIST17	NIST	203.179	N/A	0	9	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)C(=O)OC	1	203.179	specs_ms.mgf	CCMSLIB00003377820	1.437e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7669	M+H	N/A	0	Ile Ser Leu	Isolated	N/A	0.0	spectra/specs_ms.mgf7669	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	332.218	lib-00035.mgf	Bronze	3	0.946346	1.19418	0.000396729	1	METLIN	Metlin	332.218	N/A	0	8	N/A	1	332.218	specs_ms.mgf	CCMSLIB00000520374	3.1353e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3464	M+Na	334829662	1	DL-Sulforaphane N-acetyl-L-cysteine	Isolated	NIST	0.0	spectra/specs_ms.mgf3464	InChI=1S/C11H20N2O4S3/c1-8(14)13-9(10(15)16)7-19-11(18)12-5-3-4-6-20(2)17/h9H,3-7H2,1-2H3,(H,12,18)(H,13,14)(H,15,16)/t9-,20?/m0/s1	N/A	HCD	Positive	ESI	363.048	lib-00034.mgf	Bronze	3	0.946042	0	0	1	NIST17	NIST	363.048	N/A	0	12	CC(=O)NC(CSC(=S)NCCCCS(=O)C)C(=O)O	1	363.048	specs_ms.mgf	CCMSLIB00003521998	5.0537e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4685	M+H	25243952	1	Octanoylcarnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf4685	InChI=1S/C15H29NO4/c1-5-6-7-8-9-10-15(19)20-13(11-14(17)18)12-16(2,3)4/h13H,5-12H2,1-4H3/t13-/m1/s1	N/A	HCD	Positive	ESI	288.217	lib-00034.mgf	Bronze	3	0.94597	1.05884	0.000305176	1	NIST17	NIST	288.217	N/A	0	7	CCCCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	288.217	specs_ms.mgf	CCMSLIB00003411981	4.2348e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3635	M-2H2O+H	128-13-2	1	URSODEOXYCHOLATE	Commercial	Kelly Weldon	392.293	spectra/specs_ms.mgf3635	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)	N/A	Orbitrap	Positive	ESI	357.279	lib-00015.mgf	Gold	1	0.945513	0.25625	9.15527e-05	1	GNPS-MSMLS	Dorrestein	357.279	31401.0	0	16	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	1	357.279	specs_ms.mgf	CCMSLIB00005463880	1.4092e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
3312	M-2H2O+H	128-13-2	1	URSODEOXYCHOLATE	Commercial	Kelly Weldon	392.293	spectra/specs_ms.mgf3312	InChI=1S/C24H40O4/c1-14(4-7-21(27)28)17-5-6-18-22-19(9-11-24(17,18)3)23(2)10-8-16(25)12-15(23)13-20(22)26/h14-20,22,25-26H,4-13H2,1-3H3,(H,27,28)	N/A	Orbitrap	Positive	ESI	357.279	lib-00015.mgf	Gold	1	0.945513	0.5125	0.000183105	1	GNPS-MSMLS	Dorrestein	357.279	31401.0	0	16	CC(CCC(=O)O)C1CCC2C1(CCC3C2C(CC4C3(CCC(C4)O)C)O)C	1	357.279	specs_ms.mgf	CCMSLIB00005463880	1.4092e+06	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
2040	M+H-C5H12O	4602840	1	Farnesol	Isolated	NIST	0.0	spectra/specs_ms.mgf2040	InChI=1S/C15H26O/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-16/h7,9,11,16H,5-6,8,10,12H2,1-4H3/b14-9+,15-11+	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.945295	1.58103	0.000213623	1	NIST17	NIST	135.117	N/A	0	6	CC(=CCCC(=CCCC(=CCO)C)C)C	1	135.117	specs_ms.mgf	CCMSLIB00003462120	206700	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6742	M+H	334829662	1	DL-Sulforaphane N-acetyl-L-cysteine	Isolated	NIST	0.0	spectra/specs_ms.mgf6742	InChI=1S/C11H20N2O4S3/c1-8(14)13-9(10(15)16)7-19-11(18)12-5-3-4-6-20(2)17/h9H,3-7H2,1-2H3,(H,12,18)(H,13,14)(H,15,16)/t9-,20?/m0/s1	N/A	HCD	Positive	ESI	341.066	lib-00034.mgf	Bronze	3	0.944845	0	0	1	NIST17	NIST	341.066	N/A	0	9	CC(=O)NC(CSC(=S)NCCCCS(=O)C)C(=O)O	1	341.066	specs_ms.mgf	CCMSLIB00003521982	3.6786e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
10348	M+H	N/A	1	Spectral Match to Phe-Ala from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf10348	N/A	N/A	IT/ion trap	Positive	ESI	237.123	lib-00032.mgf	Bronze	3	0.944111	1.67309	0.000396729	1	GNPS-NIST14-MATCHES	Data from Kevin Bush	237.123	N/A	0	6	N/A	1	237.123	specs_ms.mgf	CCMSLIB00003139969	840600	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
49	M+H	N/A	1	0358_Sulfamethazine	Commercial	CASMI2016	0.0	spectra/specs_ms.mgf49	"InChI=1S/C12H14N4O2S/c1-8-7-9(2)15-12(14-8)16-19(17,18)11-5-3-10(13)4-6-11/h3-7H,13H2,1-2H3,(H,14,15,16)"	N/A	Orbitrap	 Positive	LC-ESI	279.091	lib-00027.mgf	Gold	1	0.943632	2.18693	0.000610352	1	CASMI	CASMI	279.091	7560	0	9	Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1	1	279.09	specs_ms.mgf	CCMSLIB00000579538	963600	UPDATE-SINGLE-ANNOTATED-GOLD	 	specs_ms.mgf
6491	M+H	10458147	1	Menthone	Isolated	NIST	0.0	spectra/specs_ms.mgf6491	InChI=1S/C10H18O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-9H,4-6H2,1-3H3	N/A	HCD	Positive	ESI	155.143	lib-00034.mgf	Bronze	3	0.943586	0.688471	0.000106812	1	NIST17	NIST	155.143	N/A	0	6	CC1CCC(C(=O)C1)C(C)C	1	155.143	specs_ms.mgf	CCMSLIB00003625169	6.39e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4520	M+H-H2O	80226002	1	Spectral Match to Enterodiol from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf4520	N/A	N/A	QqQ	Positive	ESI	285.148	lib-00032.mgf	Bronze	3	0.943467	4.28095	0.0012207	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	285.148	N/A	0	7	N/A	1	285.147	specs_ms.mgf	CCMSLIB00003134714	2.5817e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
8463	M+H-H2O	62653854	1	(.+/-.)7-epi-Jasmonic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf8463	InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)/b4-3-/t9-,10+/m1/s1	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.94298	0.553077	0.000106812	1	NIST17	NIST	193.122	N/A	0	6	CCC=CCC1C(CCC1=O)CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003410258	415000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6371	M+H	10458147	1	Menthone	Isolated	NIST	0.0	spectra/specs_ms.mgf6371	InChI=1S/C10H18O/c1-7(2)9-5-4-8(3)6-10(9)11/h7-9H,4-6H2,1-3H3	N/A	HCD	Positive	ESI	155.143	lib-00034.mgf	Bronze	3	0.942497	0.688471	0.000106812	1	NIST17	NIST	155.143	N/A	0	6	CC1CCC(C(=O)C1)C(C)C	1	155.143	specs_ms.mgf	CCMSLIB00003625169	6.42e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6368	M+H	2615158	1	Spectral Match to Hexaethylene glycol from NIST14	Isolated	Data deposited by amelnik	0.0	spectra/specs_ms.mgf6368	N/A	N/A	HCD	Positive	ESI	283.175	lib-00032.mgf	Bronze	3	0.941801	0.969924	0.000274658	1	GNPS-NIST14-MATCHES	Data from Rob Knight 	283.175	N/A	0	7	N/A	1	283.175	specs_ms.mgf	CCMSLIB00003134614	2.2754e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
7901	M+H-C4H8	122407	1	Amylcinnamic aldehyde	Isolated	NIST	0.0	spectra/specs_ms.mgf7901	InChI=1S/C14H18O/c1-2-3-5-10-14(12-15)11-13-8-6-4-7-9-13/h4,6-9,11-12H,2-3,5,10H2,1H3/b14-11-	N/A	HCD	Positive	ESI	147.08	lib-00034.mgf	Bronze	3	0.941729	0	0	1	NIST17	NIST	147.08	N/A	0	6	CCCCCC(=CC1=CC=CC=C1)C=O	1	147.08	specs_ms.mgf	CCMSLIB00003666020	2.711e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6882	M+H	178167754	1	.gamma.-CEHC	Isolated	NIST	0.0	spectra/specs_ms.mgf6882	N/A	N/A	Q-TOF	Positive	ESI	265.143	lib-00033.mgf	Bronze	3	0.94167	2.99256	0.000793457	1	NIST14	NIST	265.143	N/A	0	9	N/A	1	265.143	specs_ms.mgf	CCMSLIB00000400615	3.473e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3644	M+H-2H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf3644	N/A	N/A	QqQ	Positive	ESI	373.274	lib-00032.mgf	Bronze	3	0.94059	0.24527	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	373.274	N/A	0	16	N/A	1	373.274	specs_ms.mgf	CCMSLIB00003136574	2.036e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1669	M+H-H2O	62653854	1	(.+/-.)7-epi-Jasmonic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf1669	InChI=1S/C12H18O3/c1-2-3-4-5-10-9(8-12(14)15)6-7-11(10)13/h3-4,9-10H,2,5-8H2,1H3,(H,14,15)/b4-3-/t9-,10+/m1/s1	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.94054	0.553077	0.000106812	1	NIST17	NIST	193.122	N/A	0	7	CCC=CCC1C(CCC1=O)CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003410264	805000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3270	M+H	102636839	1	Adipoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf3270	InChI=1S/C13H23NO6/c1-14(2,3)9-10(8-12(17)18)20-13(19)7-5-4-6-11(15)16/h10H,4-9H2,1-3H3,(H-,15,16,17,18)/t10-/m1/s1	N/A	HCD	Positive	ESI	290.16	lib-00034.mgf	Bronze	3	0.940182	2.73455	0.000793457	1	NIST17	NIST	290.16	N/A	0	10	C[N+](C)(C)CC(CC(=O)[O-])OC(=O)CCCCC(=O)O	1	290.159	specs_ms.mgf	CCMSLIB00003577999	1.484e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1873	M+H	N/A	1	Spectral Match to PyroGlu-Phe from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf1873	N/A	N/A	Q-TOF	Positive	ESI	277.119	lib-00032.mgf	Bronze	3	0.939643	5.72647	0.00158691	1	GNPS-NIST14-MATCHES	Data from System Wide MS course 	277.119	N/A	0	9	N/A	1	277.117	specs_ms.mgf	CCMSLIB00003137591	1.4684e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3707	M+H-2H2O	693232	1	Dodecanedioic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf3707	InChI=1S/C12H22O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h1-10H2,(H,13,14)(H,15,16)	N/A	HCD	Positive	ESI	195.138	lib-00034.mgf	Bronze	3	0.938302	1.01653	0.000198364	1	NIST17	NIST	195.138	N/A	0	9	C(CCCCCC(=O)O)CCCCC(=O)O	1	195.138	specs_ms.mgf	CCMSLIB00003454855	2.29e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2345	2M+H	471807	1	Steviol	Isolated	NIST	0.0	spectra/specs_ms.mgf2345	InChI=1S/C20H30O3/c1-13-11-19-9-5-14-17(2,7-4-8-18(14,3)16(21)22)15(19)6-10-20(13,23)12-19/h14-15,23H,1,4-12H2,2-3H3,(H,21,22)/t14-,15-,17+,18+,19+,20-/m0/s1	N/A	HCD	Positive	ESI	637.446	lib-00034.mgf	Bronze	3	0.938246	1.43624	0.000915527	1	NIST17	NIST	637.446	N/A	0	15	CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4)O)(C)C(=O)O	1	637.445	specs_ms.mgf	CCMSLIB00003405136	2.1146e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3054	M+H-H2O	86879392	1	2-Furanpropanoic acid, 3-carboxy-4-methyl-5-propyl-	Isolated	NIST	0.0	spectra/specs_ms.mgf3054	InChI=1S/C12H16O5/c1-3-4-8-7(2)11(12(15)16)9(17-8)5-6-10(13)14/h3-6H2,1-2H3,(H,13,14)(H,15,16)	N/A	HCD	Positive	ESI	223.096	lib-00034.mgf	Bronze	3	0.938159	0	0	1	NIST17	NIST	223.096	N/A	0	6	CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C	1	223.096	specs_ms.mgf	CCMSLIB00003593408	2.339e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5412	M+NH4	3602093	1	Androstan-3-ol-17-one 3-glucuronide	Isolated	NIST	0.0	spectra/specs_ms.mgf5412	InChI=1S/C25H38O8/c1-24-9-7-13(32-23-20(29)18(27)19(28)21(33-23)22(30)31)11-12(24)3-4-14-15-5-6-17(26)25(15,2)10-8-16(14)24/h12-16,18-21,23,27-29H,3-11H2,1-2H3,(H,30,31)/t12-,13-,14+,15+,16+,18+,19+,20-,21+,23-,24+,25+/m1/s1	N/A	HCD	Positive	ESI	484.29	lib-00034.mgf	Bronze	3	0.938106	1.44935	0.000701904	1	NIST17	NIST	484.29	N/A	0	13	CC12CCC(CC1CCC3C2CCC4(C3CCC4=O)C)OC5C(C(C(C(O5)C(=O)O)O)O)O	1	484.29	specs_ms.mgf	CCMSLIB00003486743	2.1162e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6553	M+H-H2O	19894974	1	(-)-Myrtenol	Isolated	NIST	0.0	spectra/specs_ms.mgf6553	InChI=1S/C10H16O/c1-10(2)8-4-3-7(6-11)9(10)5-8/h3,8-9,11H,4-6H2,1-2H3	N/A	HCD	Positive	ESI	135.117	lib-00034.mgf	Bronze	3	0.937947	0.790513	0.000106812	1	NIST17	NIST	135.117	N/A	0	6	CC1(C2CC=C(C1C2)CO)C	1	135.117	specs_ms.mgf	CCMSLIB00003717997	568000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3834	M+H	537553	1	Spectral Match to N-Acetyl-L-tyrosine from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3834	N/A	N/A	Q-TOF	Positive	ESI	224.092	lib-00032.mgf	Bronze	3	0.93786	1.29374	0.000289917	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	224.092	N/A	0	6	N/A	1	224.092	specs_ms.mgf	CCMSLIB00003139111	1.752e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5209	M+H	475310	1	Spectral Match to Glycocholic acid from NIST14	Isolated	Data deposited by fevargas	0.0	spectra/specs_ms.mgf5209	N/A	N/A	Q-TOF	Positive	ESI	466.316	lib-00032.mgf	Bronze	3	0.937525	0.458108	0.000213623	1	GNPS-NIST14-MATCHES	Data from Joshua Wollam	466.316	N/A	0	25	N/A	1	466.316	specs_ms.mgf	CCMSLIB00003139073	9.1438e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
2013	M+H-2H2O	6402364	1	trans-Traumatic acid	Isolated	NIST	0.0	spectra/specs_ms.mgf2013	InChI=1S/C12H20O4/c13-11(14)9-7-5-3-1-2-4-6-8-10-12(15)16/h7,9H,1-6,8,10H2,(H,13,14)(H,15,16)/b9-7+	N/A	HCD	Positive	ESI	193.122	lib-00034.mgf	Bronze	3	0.93655	1.02714	0.000198364	1	NIST17	NIST	193.122	N/A	0	9	C(CCCCC(=O)O)CCCC=CC(=O)O	1	193.122	specs_ms.mgf	CCMSLIB00003458241	424000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4759	M+H	22671290	1	Hexanoyl-L-carnitine	Isolated	NIST	0.0	spectra/specs_ms.mgf4759	InChI=1S/C13H25NO4/c1-5-6-7-8-13(17)18-11(9-12(15)16)10-14(2,3)4/h11H,5-10H2,1-4H3/t11-/m1/s1	N/A	HCD	Positive	ESI	260.186	lib-00034.mgf	Bronze	3	0.93597	1.52479	0.000396729	1	NIST17	NIST	260.186	N/A	0	6	CCCCCC(=O)OC(CC(=O)[O-])C[N+](C)(C)C	1	260.185	specs_ms.mgf	CCMSLIB00003578206	4.744e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
6825	M+H	25524952	1	Jasmine lactone	Isolated	NIST	0.0	spectra/specs_ms.mgf6825	N/A	N/A	Q-TOF	Positive	ESI	169.122	lib-00033.mgf	Bronze	3	0.93591	0.631564	0.000106812	1	NIST14	NIST	169.122	N/A	0	7	N/A	1	169.122	specs_ms.mgf	CCMSLIB00000357825	1.708e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3361	M+H-H2O	53430	1	5-Androsten-3.beta.-ol-17-one	Isolated	NIST	0.0	spectra/specs_ms.mgf3361	N/A	N/A	HCD	Positive	ESI	271.206	lib-00033.mgf	Bronze	3	0.934801	3.71335	0.00100708	1	NIST14	NIST	271.206	N/A	0	12	N/A	1	271.205	specs_ms.mgf	CCMSLIB00000246801	885000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1068	M+H-C7H7NO3	0	1	Benzoic acid, 2-[[(2Z)-3-(3,4-dimethoxyphenyl)-1-oxo-2-propen-1-yl]amino]-3-hydroxy-	Isolated	NIST	0.0	spectra/specs_ms.mgf1068	InChI=1S/C18H17NO6/c1-24-14-8-6-11(10-15(14)25-2)7-9-16(21)19-17-12(18(22)23)4-3-5-13(17)20/h3-10,20H,1-2H3,(H,19,21)(H,22,23)/b9-7-	N/A	HCD	Positive	ESI	191.07	lib-00034.mgf	Bronze	3	0.934271	1.03817	0.000198364	1	NIST17	NIST	191.07	N/A	0	6	COC1=C(C=C(C=C1)C=CC(=O)NC2=C(C=CC=C2O)C(=O)O)OC	1	191.07	specs_ms.mgf	CCMSLIB00003593862	1.591e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5386	M+NH4	115075597	1	Ibuprofen .beta.-D-glucuronide	Isolated	NIST	0.0	spectra/specs_ms.mgf5386	InChI=1S/C19H26O8/c1-9(2)8-11-4-6-12(7-5-11)10(3)18(25)27-19-15(22)13(20)14(21)16(26-19)17(23)24/h4-7,9-10,13-16,19-22H,8H2,1-3H3,(H,23,24)/t10?,13-,14-,15+,16-,19-/m0/s1	N/A	HCD	Positive	ESI	400.197	lib-00034.mgf	Bronze	3	0.933051	0.991334	0.000396729	1	NIST17	NIST	400.197	N/A	0	9	CC(C)CC1=CC=C(C=C1)C(C)C(=O)OC2C(C(C(C(O2)C(=O)O)O)O)O	1	400.196	specs_ms.mgf	CCMSLIB00003375936	1.4698e+08	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9104	M+H-H2O	1139306	1	(-)-Caryophyllene oxide	Isolated	NIST	0.0	spectra/specs_ms.mgf9104	InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13-,15-/m1/s1	N/A	HCD	Positive	ESI	203.179	lib-00034.mgf	Bronze	3	0.932675	0.976301	0.000198364	1	NIST17	NIST	203.179	N/A	0	9	CC1(CC2C1CCC3(C(O3)CCC2=C)C)C	1	203.179	specs_ms.mgf	CCMSLIB00003421970	1.964e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
5165	M+H-H2O	1139306	1	(-)-Caryophyllene oxide	Isolated	NIST	0.0	spectra/specs_ms.mgf5165	InChI=1S/C15H24O/c1-10-5-6-13-15(4,16-13)8-7-12-11(10)9-14(12,2)3/h11-13H,1,5-9H2,2-4H3/t11-,12-,13-,15-/m1/s1	N/A	HCD	Positive	ESI	203.179	lib-00034.mgf	Bronze	3	0.932675	0.4506	9.15527e-05	1	NIST17	NIST	203.179	N/A	0	9	CC1(CC2C1CCC3(C(O3)CCC2=C)C)C	1	203.179	specs_ms.mgf	CCMSLIB00003421970	1.964e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
1136	M+H	553219	1	Costunolide	Isolated	NIST	0.0	spectra/specs_ms.mgf1136	InChI=1S/C15H20O2/c1-10-5-4-6-11(2)9-14-13(8-7-10)12(3)15(16)17-14/h5,9,13-14H,3-4,6-8H2,1-2H3/b10-5-,11-9-/t13-,14+/m0/s1	N/A	HCD	Positive	ESI	233.154	lib-00034.mgf	Bronze	3	0.932587	0.850788	0.000198364	1	NIST17	NIST	233.154	N/A	0	11	CC1=CCCC(=CC2C(CC1)C(=C)C(=O)O2)C	1	233.153	specs_ms.mgf	CCMSLIB00003377657	2.828e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
9131	M+H-NH3	2922830	1	Spectral Match to L-Kynurenine from NIST14	Isolated	Data deposited by lfnothias	0.0	spectra/specs_ms.mgf9131	N/A	N/A	Q-TOF	Positive	ESI	192.065	lib-00032.mgf	Bronze	3	0.932444	0.476676	9.15527e-05	1	GNPS-NIST14-MATCHES	Data from Pieter Dorrestein	192.065	N/A	0	6	N/A	1	192.065	specs_ms.mgf	CCMSLIB00003136239	540000	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
3784	M+H-2H2O	81254	1	Spectral Match to Cholic acid from NIST14	Isolated	Data deposited by daniel	0.0	spectra/specs_ms.mgf3784	N/A	N/A	QqQ	Positive	ESI	373.275	lib-00032.mgf	Bronze	3	0.932342	2.69796	0.00100708	1	GNPS-NIST14-MATCHES	Data from Nediljko Budisa	373.275	N/A	0	17	N/A	1	373.274	specs_ms.mgf	CCMSLIB00003139278	1.0366e+07	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
4124	M+H	N/A	0	Leu Ser Phe	Isolated	N/A	0.0	spectra/specs_ms.mgf4124	N/A	N/A	LC-ESI-QTOF	Positive-20eV	LC-ESI	366.202	lib-00035.mgf	Bronze	3	0.932283	0.750018	0.000274658	1	METLIN	Metlin	366.202	N/A	0	10	N/A	1	366.202	specs_ms.mgf	CCMSLIB00000519052	5.6935e+06	UPDATE-SINGLE-ANNOTATED-BRONZE	 	specs_ms.mgf
